Синоптический индекс станции,year,month,day,hour,Общее количество облачности,Количество облачности нижнего яруса,HLC,Форма облаков среднего яруса,Форма облаков вертикального развития,Слоистые и слоисто-кучевые облака,Слоисто-дождевые облака,Погода между сроками,Погода в срок наблюдения,date,timestamp,datetime
29430,2016,9,29,9,7,7,0,0,0,2,0,1,2.0,2016-09-29 09:00:00,1475139600,2016-09-29 09:00:00
29430,2016,9,29,12,10,6,1,0,0,4,0,1,2.0,2016-09-29 12:00:00,1475150400,2016-09-29 12:00:00
29430,2016,9,29,15,8,0,1,0,0,0,0,2,2.0,2016-09-29 15:00:00,1475161200,2016-09-29 15:00:00
29430,2016,9,29,18,0,0,0,0,0,0,0,1,2.0,2016-09-29 18:00:00,1475172000,2016-09-29 18:00:00
29430,2016,9,29,21,0,0,0,0,0,0,0,0,2.0,2016-09-29 21:00:00,1475182800,2016-09-29 21:00:00
29430,2016,9,30,0,0,0,0,0,0,0,0,0,2.0,2016-09-30 00:00:00,1475193600,2016-09-30 00:00:00
29430,2016,9,30,3,0,0,0,0,0,0,0,0,2.0,2016-09-30 03:00:00,1475204400,2016-09-30 03:00:00
29430,2016,9,30,6,3,0,1,0,0,0,0,0,2.0,2016-09-30 06:00:00,1475215200,2016-09-30 06:00:00
29430,2016,9,30,9,0,0,0,0,0,0,0,0,2.0,2016-09-30 09:00:00,1475226000,2016-09-30 09:00:00
29430,2016,9,30,12,0,0,0,0,0,0,0,0,2.0,2016-09-30 12:00:00,1475236800,2016-09-30 12:00:00
29430,2016,9,30,15,0,0,0,0,0,0,0,0,2.0,2016-09-30 15:00:00,1475247600,2016-09-30 15:00:00
29430,2016,9,30,18,0,0,0,0,0,0,0,0,2.0,2016-09-30 18:00:00,1475258400,2016-09-30 18:00:00
29430,2016,9,30,21,0,0,0,0,0,0,0,0,2.0,2016-09-30 21:00:00,1475269200,2016-09-30 21:00:00
29430,2016,10,1,0,0,0,0,0,0,0,0,0,2.0,2016-10-01 00:00:00,1475280000,2016-10-01 00:00:00
29430,2016,10,1,3,0,0,0,0,0,0,0,0,2.0,2016-10-01 03:00:00,1475290800,2016-10-01 03:00:00
29430,2016,10,1,6,0,0,0,0,0,0,0,0,2.0,2016-10-01 06:00:00,1475301600,2016-10-01 06:00:00
29430,2016,10,1,9,0,0,0,0,0,0,0,0,2.0,2016-10-01 09:00:00,1475312400,2016-10-01 09:00:00
29430,2016,10,1,12,0,0,0,0,0,0,0,0,2.0,2016-10-01 12:00:00,1475323200,2016-10-01 12:00:00
29430,2016,10,1,15,0,0,0,0,0,0,0,0,2.0,2016-10-01 15:00:00,1475334000,2016-10-01 15:00:00
29430,2016,10,1,18,0,0,0,0,0,0,0,0,2.0,2016-10-01 18:00:00,1475344800,2016-10-01 18:00:00
29430,2016,10,1,21,0,0,0,0,0,0,0,0,2.0,2016-10-01 21:00:00,1475355600,2016-10-01 21:00:00
29430,2016,10,2,0,0,0,0,0,0,0,0,0,2.0,2016-10-02 00:00:00,1475366400,2016-10-02 00:00:00
29430,2016,10,2,3,0,0,0,0,0,0,0,0,2.0,2016-10-02 03:00:00,1475377200,2016-10-02 03:00:00
29430,2016,10,2,6,0,0,0,0,0,0,0,0,2.0,2016-10-02 06:00:00,1475388000,2016-10-02 06:00:00
29430,2016,10,2,9,0,0,0,0,0,0,0,0,2.0,2016-10-02 09:00:00,1475398800,2016-10-02 09:00:00
29430,2016,10,2,12,0,0,0,0,0,0,0,0,2.0,2016-10-02 12:00:00,1475409600,2016-10-02 12:00:00
29430,2016,10,2,15,0,0,0,0,0,0,0,0,2.0,2016-10-02 15:00:00,1475420400,2016-10-02 15:00:00
29430,2016,10,2,18,0,0,0,0,0,0,0,0,2.0,2016-10-02 18:00:00,1475431200,2016-10-02 18:00:00
29430,2016,10,2,21,0,0,0,0,0,0,0,0,2.0,2016-10-02 21:00:00,1475442000,2016-10-02 21:00:00
29430,2016,10,3,0,0,0,0,0,0,0,0,0,2.0,2016-10-03 00:00:00,1475452800,2016-10-03 00:00:00
29430,2016,10,3,3,0,0,0,0,0,0,0,0,2.0,2016-10-03 03:00:00,1475463600,2016-10-03 03:00:00
29430,2016,10,3,6,0,0,0,0,0,0,0,0,2.0,2016-10-03 06:00:00,1475474400,2016-10-03 06:00:00
29430,2016,10,3,9,0,0,0,0,0,0,0,0,2.0,2016-10-03 09:00:00,1475485200,2016-10-03 09:00:00
29430,2016,10,3,12,10,0,1,0,0,0,0,1,2.0,2016-10-03 12:00:00,1475496000,2016-10-03 12:00:00
29430,2016,10,3,15,4,0,1,0,0,0,0,1,2.0,2016-10-03 15:00:00,1475506800,2016-10-03 15:00:00
29430,2016,10,3,18,0,0,0,0,0,0,0,1,2.0,2016-10-03 18:00:00,1475517600,2016-10-03 18:00:00
29430,2016,10,3,21,0,0,0,0,0,0,0,0,2.0,2016-10-03 21:00:00,1475528400,2016-10-03 21:00:00
29430,2016,10,4,0,8,0,1,0,0,0,0,1,2.0,2016-10-04 00:00:00,1475539200,2016-10-04 00:00:00
29430,2016,10,4,3,4,0,1,0,0,0,0,1,2.0,2016-10-04 03:00:00,1475550000,2016-10-04 03:00:00
29430,2016,10,4,6,3,0,1,0,0,0,0,0,2.0,2016-10-04 06:00:00,1475560800,2016-10-04 06:00:00
29430,2016,10,4,9,0,0,0,0,0,0,0,0,2.0,2016-10-04 09:00:00,1475571600,2016-10-04 09:00:00
29430,2016,10,4,12,6,0,2,0,0,0,0,1,2.0,2016-10-04 12:00:00,1475582400,2016-10-04 12:00:00
29430,2016,10,4,15,0,0,0,0,0,0,0,1,2.0,2016-10-04 15:00:00,1475593200,2016-10-04 15:00:00
29430,2016,10,4,18,6,0,0,2,0,0,0,1,2.0,2016-10-04 18:00:00,1475604000,2016-10-04 18:00:00
29430,2016,10,4,21,10,0,1,0,0,0,0,2,2.0,2016-10-04 21:00:00,1475614800,2016-10-04 21:00:00
29430,2016,10,5,0,10,0,1,0,0,0,0,2,2.0,2016-10-05 00:00:00,1475625600,2016-10-05 00:00:00
29430,2016,10,6,6,8,1,0,1,1,0,0,2,2.0,2016-10-06 06:00:00,1475733600,2016-10-06 06:00:00
29430,2016,10,6,12,9,9,0,0,0,2,0,2,2.0,2016-10-06 12:00:00,1475755200,2016-10-06 12:00:00
29430,2016,10,7,0,10,0,1,1,0,0,0,2,2.0,2016-10-07 00:00:00,1475798400,2016-10-07 00:00:00
29430,2016,10,7,3,12,0,0,1,0,0,0,2,2.0,2016-10-07 03:00:00,1475809200,2016-10-07 03:00:00
29430,2016,10,12,21,4,0,0,2,0,0,0,8,2.0,2016-10-12 21:00:00,1476306000,2016-10-12 21:00:00
29430,2016,10,13,0,6,0,0,2,0,0,0,8,2.0,2016-10-13 00:00:00,1476316800,2016-10-13 00:00:00
29430,2016,10,13,3,8,8,0,0,0,2,0,2,2.0,2016-10-13 03:00:00,1476327600,2016-10-13 03:00:00
29430,2016,10,13,6,8,8,0,0,2,2,0,2,2.0,2016-10-13 06:00:00,1476338400,2016-10-13 06:00:00
29430,2016,10,14,6,8,5,0,1,2,0,0,8,2.0,2016-10-14 06:00:00,1476424800,2016-10-14 06:00:00
29430,2016,10,14,9,8,8,0,0,2,0,0,8,85.0,2016-10-14 09:00:00,1476435600,2016-10-14 09:00:00
29430,2016,10,14,12,10,7,1,0,0,2,0,8,2.0,2016-10-14 12:00:00,1476446400,2016-10-14 12:00:00
29430,2016,10,14,18,10,0,3,0,0,0,0,8,2.0,2016-10-14 18:00:00,1476468000,2016-10-14 18:00:00
29430,2016,10,17,3,8,3,1,1,0,2,0,8,2.0,2016-10-17 03:00:00,1476673200,2016-10-17 03:00:00
29430,2016,10,18,3,8,8,0,0,2,2,0,8,85.0,2016-10-18 03:00:00,1476759600,2016-10-18 03:00:00
29430,2016,10,18,6,8,8,0,0,0,2,0,8,2.0,2016-10-18 06:00:00,1476770400,2016-10-18 06:00:00
29430,2016,10,18,9,2,2,0,0,0,2,0,8,2.0,2016-10-18 09:00:00,1476781200,2016-10-18 09:00:00
29430,2016,10,18,12,9,9,0,0,0,2,0,8,2.0,2016-10-18 12:00:00,1476792000,2016-10-18 12:00:00
29430,2016,10,18,15,12,12,0,0,0,2,0,2,2.0,2016-10-18 15:00:00,1476802800,2016-10-18 15:00:00
29430,2016,10,18,18,2,0,0,1,0,0,0,8,2.0,2016-10-18 18:00:00,1476813600,2016-10-18 18:00:00
29430,2016,10,18,21,0,0,0,0,0,0,0,0,2.0,2016-10-18 21:00:00,1476824400,2016-10-18 21:00:00
29430,2016,10,19,0,1,0,0,1,0,0,0,0,2.0,2016-10-19 00:00:00,1476835200,2016-10-19 00:00:00
29430,2016,10,19,3,10,0,1,0,0,0,0,1,2.0,2016-10-19 03:00:00,1476846000,2016-10-19 03:00:00
29430,2016,10,19,21,12,4,0,1,0,2,0,2,2.0,2016-10-19 21:00:00,1476910800,2016-10-19 21:00:00
29430,2016,10,20,9,8,5,0,1,0,2,0,7,2.0,2016-10-20 09:00:00,1476954000,2016-10-20 09:00:00
29430,2016,10,20,12,10,5,1,2,0,0,3,7,71.0,2016-10-20 12:00:00,1476964800,2016-10-20 12:00:00
29430,2016,10,20,18,8,8,0,0,0,2,0,7,2.0,2016-10-20 18:00:00,1476986400,2016-10-20 18:00:00
29430,2016,10,21,0,8,0,1,1,0,0,0,2,2.0,2016-10-21 00:00:00,1477008000,2016-10-21 00:00:00
29430,2016,10,22,18,6,0,0,1,0,0,0,1,2.0,2016-10-22 18:00:00,1477159200,2016-10-22 18:00:00
29430,2016,10,22,21,10,0,1,1,0,0,0,2,2.0,2016-10-22 21:00:00,1477170000,2016-10-22 21:00:00
29430,2016,10,23,0,2,0,1,0,0,0,0,1,2.0,2016-10-23 00:00:00,1477180800,2016-10-23 00:00:00
29430,2016,10,23,6,0,0,0,0,0,0,0,4,28.0,2016-10-23 06:00:00,1477202400,2016-10-23 06:00:00
29430,2016,10,23,9,12,12,0,0,0,4,0,1,2.0,2016-10-23 09:00:00,1477213200,2016-10-23 09:00:00
29430,2016,10,25,0,8,6,0,2,0,2,3,7,71.0,2016-10-25 00:00:00,1477353600,2016-10-25 00:00:00
29430,2016,10,26,6,12,12,0,0,2,0,0,8,85.0,2016-10-26 06:00:00,1477461600,2016-10-26 06:00:00
29430,2016,10,27,3,12,12,0,0,0,4,0,2,2.0,2016-10-27 03:00:00,1477537200,2016-10-27 03:00:00
29430,2016,10,27,6,12,4,0,1,0,2,0,2,2.0,2016-10-27 06:00:00,1477548000,2016-10-27 06:00:00
29430,2016,10,29,6,10,4,1,1,0,2,0,8,2.0,2016-10-29 06:00:00,1477720800,2016-10-29 06:00:00
29430,2016,10,29,9,9,9,0,0,2,2,0,2,2.0,2016-10-29 09:00:00,1477731600,2016-10-29 09:00:00
29430,2016,10,30,6,9,0,0,1,0,0,0,2,2.0,2016-10-30 06:00:00,1477807200,2016-10-30 06:00:00
29430,2016,10,30,9,1,0,1,0,0,0,0,1,2.0,2016-10-30 09:00:00,1477818000,2016-10-30 09:00:00
29430,2016,10,30,12,0,0,0,0,0,0,0,1,2.0,2016-10-30 12:00:00,1477828800,2016-10-30 12:00:00
29430,2016,10,30,15,0,0,0,0,0,0,0,0,2.0,2016-10-30 15:00:00,1477839600,2016-10-30 15:00:00
29430,2016,10,30,18,0,0,0,0,0,0,0,0,2.0,2016-10-30 18:00:00,1477850400,2016-10-30 18:00:00
29430,2016,10,30,21,3,0,1,0,0,0,0,0,2.0,2016-10-30 21:00:00,1477861200,2016-10-30 21:00:00
29430,2016,10,31,0,8,0,1,0,0,0,0,1,2.0,2016-10-31 00:00:00,1477872000,2016-10-31 00:00:00
29430,2016,10,31,3,10,0,1,0,0,0,0,2,2.0,2016-10-31 03:00:00,1477882800,2016-10-31 03:00:00
29430,2016,11,3,3,12,12,0,0,2,2,0,8,85.0,2016-11-03 03:00:00,1478142000,2016-11-03 03:00:00
29430,2016,11,3,6,2,2,0,0,0,2,0,8,2.0,2016-11-03 06:00:00,1478152800,2016-11-03 06:00:00
29430,2016,11,3,9,0,0,0,0,0,0,0,0,2.0,2016-11-03 09:00:00,1478163600,2016-11-03 09:00:00
29430,2016,11,3,12,0,0,0,0,0,0,0,0,2.0,2016-11-03 12:00:00,1478174400,2016-11-03 12:00:00
29430,2016,11,5,3,10,0,1,2,0,0,0,7,71.0,2016-11-05 03:00:00,1478314800,2016-11-05 03:00:00
29430,2016,11,5,6,10,0,1,2,0,0,0,7,71.0,2016-11-05 06:00:00,1478325600,2016-11-05 06:00:00
29430,2016,11,5,9,10,0,1,2,0,0,0,7,71.0,2016-11-05 09:00:00,1478336400,2016-11-05 09:00:00
29430,2016,11,6,0,0,0,0,0,0,0,0,7,2.0,2016-11-06 00:00:00,1478390400,2016-11-06 00:00:00
29430,2016,11,6,3,10,0,1,0,0,0,0,1,2.0,2016-11-06 03:00:00,1478401200,2016-11-06 03:00:00
29430,2016,11,6,9,10,0,1,0,0,0,0,7,2.0,2016-11-06 09:00:00,1478422800,2016-11-06 09:00:00
29430,2016,11,10,9,0,0,0,0,0,0,0,1,2.0,2016-11-10 09:00:00,1478768400,2016-11-10 09:00:00
29430,2016,11,10,12,8,0,1,0,0,0,0,1,2.0,2016-11-10 12:00:00,1478779200,2016-11-10 12:00:00
29430,2016,11,10,15,2,0,1,0,0,0,0,1,2.0,2016-11-10 15:00:00,1478790000,2016-11-10 15:00:00
29430,2016,11,10,18,10,0,1,0,0,0,0,1,2.0,2016-11-10 18:00:00,1478800800,2016-11-10 18:00:00
29430,2016,11,10,21,10,0,1,0,0,0,0,2,2.0,2016-11-10 21:00:00,1478811600,2016-11-10 21:00:00
29430,2016,11,12,15,0,0,0,0,0,0,0,7,2.0,2016-11-12 15:00:00,1478962800,2016-11-12 15:00:00
29430,2016,11,13,0,0,0,0,0,0,0,0,7,2.0,2016-11-13 00:00:00,1478995200,2016-11-13 00:00:00
29430,2016,11,13,3,6,0,1,0,0,0,0,0,2.0,2016-11-13 03:00:00,1479006000,2016-11-13 03:00:00
29430,2016,11,13,6,4,0,0,2,0,0,0,7,2.0,2016-11-13 06:00:00,1479016800,2016-11-13 06:00:00
29430,2016,11,13,9,0,0,0,0,0,0,0,0,2.0,2016-11-13 09:00:00,1479027600,2016-11-13 09:00:00
29430,2016,11,13,12,0,0,0,0,0,0,0,0,2.0,2016-11-13 12:00:00,1479038400,2016-11-13 12:00:00
29430,2016,11,13,15,0,0,0,0,0,0,0,0,2.0,2016-11-13 15:00:00,1479049200,2016-11-13 15:00:00
29430,2016,11,13,18,6,0,1,0,0,0,0,0,2.0,2016-11-13 18:00:00,1479060000,2016-11-13 18:00:00
29430,2016,11,14,0,6,0,1,0,0,0,0,7,2.0,2016-11-14 00:00:00,1479081600,2016-11-14 00:00:00
29430,2016,11,14,3,9,0,1,1,0,0,0,2,2.0,2016-11-14 03:00:00,1479092400,2016-11-14 03:00:00
29430,2016,11,16,3,10,0,1,0,0,0,0,7,2.0,2016-11-16 03:00:00,1479265200,2016-11-16 03:00:00
29430,2016,11,16,6,10,0,1,0,0,0,0,7,2.0,2016-11-16 06:00:00,1479276000,2016-11-16 06:00:00
29430,2016,11,16,9,10,0,1,0,0,0,0,2,2.0,2016-11-16 09:00:00,1479286800,2016-11-16 09:00:00
29430,2016,11,16,12,10,0,1,2,0,0,0,7,71.0,2016-11-16 12:00:00,1479297600,2016-11-16 12:00:00
29430,2016,11,16,15,10,0,1,0,0,0,0,7,2.0,2016-11-16 15:00:00,1479308400,2016-11-16 15:00:00
29430,2016,11,16,21,10,0,1,0,0,0,0,7,2.0,2016-11-16 21:00:00,1479330000,2016-11-16 21:00:00
29430,2016,11,17,0,10,0,3,0,0,0,0,7,2.0,2016-11-17 00:00:00,1479340800,2016-11-17 00:00:00
29430,2016,11,18,0,10,0,1,0,0,0,0,7,2.0,2016-11-18 00:00:00,1479427200,2016-11-18 00:00:00
29430,2016,11,18,3,0,0,0,0,0,0,0,1,2.0,2016-11-18 03:00:00,1479438000,2016-11-18 03:00:00
29430,2016,11,18,6,0,0,0,0,0,0,0,1,2.0,2016-11-18 06:00:00,1479448800,2016-11-18 06:00:00
29430,2016,11,18,9,0,0,0,0,0,0,0,0,2.0,2016-11-18 09:00:00,1479459600,2016-11-18 09:00:00
29430,2016,11,18,12,0,0,0,0,0,0,0,0,2.0,2016-11-18 12:00:00,1479470400,2016-11-18 12:00:00
29430,2016,11,18,15,0,0,0,0,0,0,0,0,2.0,2016-11-18 15:00:00,1479481200,2016-11-18 15:00:00
29430,2016,11,18,18,0,0,0,0,0,0,0,0,2.0,2016-11-18 18:00:00,1479492000,2016-11-18 18:00:00
29430,2016,11,18,21,0,0,0,0,0,0,0,0,2.0,2016-11-18 21:00:00,1479502800,2016-11-18 21:00:00
29430,2016,11,19,0,0,0,0,0,0,0,0,0,2.0,2016-11-19 00:00:00,1479513600,2016-11-19 00:00:00
29430,2016,11,19,3,10,0,1,1,0,0,0,1,2.0,2016-11-19 03:00:00,1479524400,2016-11-19 03:00:00
29430,2016,11,19,6,10,0,1,1,0,0,0,1,2.0,2016-11-19 06:00:00,1479535200,2016-11-19 06:00:00
29430,2016,11,19,21,0,0,0,0,0,0,0,7,76.0,2016-11-19 21:00:00,1479589200,2016-11-19 21:00:00
29430,2016,11,20,0,0,0,0,0,0,0,0,7,76.0,2016-11-20 00:00:00,1479600000,2016-11-20 00:00:00
29430,2016,11,20,3,0,0,0,0,0,0,0,0,2.0,2016-11-20 03:00:00,1479610800,2016-11-20 03:00:00
29430,2016,11,20,6,0,0,0,0,0,0,0,0,2.0,2016-11-20 06:00:00,1479621600,2016-11-20 06:00:00
29430,2016,11,20,9,0,0,0,0,0,0,0,0,2.0,2016-11-20 09:00:00,1479632400,2016-11-20 09:00:00
29430,2016,11,20,12,0,0,0,0,0,0,0,0,2.0,2016-11-20 12:00:00,1479643200,2016-11-20 12:00:00
29430,2016,11,20,15,0,0,0,0,0,0,0,0,2.0,2016-11-20 15:00:00,1479654000,2016-11-20 15:00:00
29430,2016,11,20,18,0,0,0,0,0,0,0,0,2.0,2016-11-20 18:00:00,1479664800,2016-11-20 18:00:00
29430,2016,11,20,21,0,0,0,0,0,0,0,0,2.0,2016-11-20 21:00:00,1479675600,2016-11-20 21:00:00
29430,2016,11,21,0,0,0,0,0,0,0,0,0,2.0,2016-11-21 00:00:00,1479686400,2016-11-21 00:00:00
29430,2016,11,21,3,7,0,1,0,0,0,0,0,2.0,2016-11-21 03:00:00,1479697200,2016-11-21 03:00:00
29430,2016,11,21,6,10,0,3,0,0,0,0,1,2.0,2016-11-21 06:00:00,1479708000,2016-11-21 06:00:00
29430,2016,11,21,9,10,0,3,0,0,0,0,0,2.0,2016-11-21 09:00:00,1479718800,2016-11-21 09:00:00
29430,2016,11,24,9,10,4,4,0,2,0,0,8,85.0,2016-11-24 09:00:00,1479978000,2016-11-24 09:00:00
29430,2016,11,29,6,8,6,1,0,0,2,0,7,2.0,2016-11-29 06:00:00,1480399200,2016-11-29 06:00:00
29430,2016,11,29,12,7,7,0,0,2,2,0,8,26.0,2016-11-29 12:00:00,1480420800,2016-11-29 12:00:00
29430,2016,12,2,3,2,0,2,0,0,0,0,7,36.0,2016-12-02 03:00:00,1480647600,2016-12-02 03:00:00
29430,2016,12,2,6,0,0,0,0,0,0,0,7,36.0,2016-12-02 06:00:00,1480658400,2016-12-02 06:00:00
29430,2016,12,2,9,0,0,0,0,0,0,0,0,2.0,2016-12-02 09:00:00,1480669200,2016-12-02 09:00:00
29430,2016,12,2,12,0,0,0,0,0,0,0,0,2.0,2016-12-02 12:00:00,1480680000,2016-12-02 12:00:00
29430,2016,12,2,15,0,0,0,0,0,0,0,0,2.0,2016-12-02 15:00:00,1480690800,2016-12-02 15:00:00
29430,2016,12,2,18,0,0,0,0,0,0,0,0,2.0,2016-12-02 18:00:00,1480701600,2016-12-02 18:00:00
29430,2016,12,2,21,0,0,0,0,0,0,0,0,2.0,2016-12-02 21:00:00,1480712400,2016-12-02 21:00:00
29430,2016,12,3,0,0,0,0,0,0,0,0,0,2.0,2016-12-03 00:00:00,1480723200,2016-12-03 00:00:00
29430,2016,12,3,3,0,0,0,0,0,0,0,0,2.0,2016-12-03 03:00:00,1480734000,2016-12-03 03:00:00
29430,2016,12,3,6,0,0,0,0,0,0,0,0,2.0,2016-12-03 06:00:00,1480744800,2016-12-03 06:00:00
29430,2016,12,3,9,0,0,0,0,0,0,0,0,2.0,2016-12-03 09:00:00,1480755600,2016-12-03 09:00:00
29430,2016,12,3,12,0,0,0,0,0,0,0,0,2.0,2016-12-03 12:00:00,1480766400,2016-12-03 12:00:00
29430,2016,12,3,15,0,0,0,0,0,0,0,0,2.0,2016-12-03 15:00:00,1480777200,2016-12-03 15:00:00
29430,2016,12,3,18,0,0,0,0,0,0,0,0,2.0,2016-12-03 18:00:00,1480788000,2016-12-03 18:00:00
29430,2016,12,3,21,0,0,0,0,0,0,0,0,2.0,2016-12-03 21:00:00,1480798800,2016-12-03 21:00:00
29430,2016,12,4,0,0,0,0,0,0,0,0,0,2.0,2016-12-04 00:00:00,1480809600,2016-12-04 00:00:00
29430,2016,12,4,3,2,0,1,0,0,0,0,0,2.0,2016-12-04 03:00:00,1480820400,2016-12-04 03:00:00
29430,2016,12,4,6,10,0,5,0,0,0,0,1,2.0,2016-12-04 06:00:00,1480831200,2016-12-04 06:00:00
29430,2016,12,6,0,8,8,0,0,0,2,0,7,71.0,2016-12-06 00:00:00,1480982400,2016-12-06 00:00:00
29430,2016,12,6,3,3,0,1,0,0,0,0,7,2.0,2016-12-06 03:00:00,1480993200,2016-12-06 03:00:00
29430,2016,12,6,15,10,0,1,2,0,0,0,7,71.0,2016-12-06 15:00:00,1481036400,2016-12-06 15:00:00
29430,2016,12,7,6,10,0,1,0,0,0,0,8,2.0,2016-12-07 06:00:00,1481090400,2016-12-07 06:00:00
29430,2016,12,7,9,10,0,3,0,0,0,0,2,2.0,2016-12-07 09:00:00,1481101200,2016-12-07 09:00:00
29430,2016,12,9,3,10,0,1,1,0,0,0,7,2.0,2016-12-09 03:00:00,1481252400,2016-12-09 03:00:00
29430,2016,12,9,15,8,3,1,1,0,2,0,8,26.0,2016-12-09 15:00:00,1481295600,2016-12-09 15:00:00
29430,2016,12,10,0,8,8,0,0,0,2,0,8,36.0,2016-12-10 00:00:00,1481328000,2016-12-10 00:00:00
29430,2016,12,10,3,10,7,1,0,0,2,0,3,36.0,2016-12-10 03:00:00,1481338800,2016-12-10 03:00:00
29430,2016,12,10,6,10,0,1,0,0,0,0,3,2.0,2016-12-10 06:00:00,1481349600,2016-12-10 06:00:00
29430,2016,12,10,9,10,0,1,2,0,0,0,7,71.0,2016-12-10 09:00:00,1481360400,2016-12-10 09:00:00
29430,2016,12,10,12,10,0,1,0,0,0,0,7,2.0,2016-12-10 12:00:00,1481371200,2016-12-10 12:00:00
29430,2016,12,10,15,10,0,1,0,0,0,0,2,2.0,2016-12-10 15:00:00,1481382000,2016-12-10 15:00:00
29430,2016,12,10,18,10,0,1,1,0,0,0,2,2.0,2016-12-10 18:00:00,1481392800,2016-12-10 18:00:00
29430,2016,12,11,9,8,0,0,2,0,0,0,7,2.0,2016-12-11 09:00:00,1481446800,2016-12-11 09:00:00
29430,2016,12,11,12,3,0,1,0,0,0,0,7,2.0,2016-12-11 12:00:00,1481457600,2016-12-11 12:00:00
29430,2016,12,11,15,6,0,1,0,0,0,0,1,2.0,2016-12-11 15:00:00,1481468400,2016-12-11 15:00:00
29430,2016,12,13,3,12,12,0,0,2,2,0,7,22.0,2016-12-13 03:00:00,1481598000,2016-12-13 03:00:00
29430,2016,12,13,6,0,0,0,0,0,0,0,8,36.0,2016-12-13 06:00:00,1481608800,2016-12-13 06:00:00
29430,2016,12,13,9,0,0,0,0,0,0,0,3,2.0,2016-12-13 09:00:00,1481619600,2016-12-13 09:00:00
29430,2016,12,13,12,2,0,1,0,0,0,0,3,2.0,2016-12-13 12:00:00,1481630400,2016-12-13 12:00:00
29430,2016,12,13,15,10,0,5,0,0,0,0,1,2.0,2016-12-13 15:00:00,1481641200,2016-12-13 15:00:00
29430,2016,12,14,18,12,12,0,0,2,0,3,8,85.0,2016-12-14 18:00:00,1481738400,2016-12-14 18:00:00
29430,2016,12,14,21,12,12,0,0,2,0,3,8,85.0,2016-12-14 21:00:00,1481749200,2016-12-14 21:00:00
29430,2016,12,16,3,0,0,0,0,0,0,0,8,2.0,2016-12-16 03:00:00,1481857200,2016-12-16 03:00:00
29430,2016,12,16,6,0,0,0,0,0,0,0,8,2.0,2016-12-16 06:00:00,1481868000,2016-12-16 06:00:00
29430,2016,12,16,9,2,0,1,0,0,0,0,0,2.0,2016-12-16 09:00:00,1481878800,2016-12-16 09:00:00
29430,2016,12,16,12,0,0,0,0,0,0,0,0,2.0,2016-12-16 12:00:00,1481889600,2016-12-16 12:00:00
29430,2016,12,16,15,3,0,1,0,0,0,0,0,2.0,2016-12-16 15:00:00,1481900400,2016-12-16 15:00:00
29430,2016,12,16,18,10,0,1,0,0,0,0,1,2.0,2016-12-16 18:00:00,1481911200,2016-12-16 18:00:00
29430,2016,12,16,21,10,0,3,0,0,0,0,2,2.0,2016-12-16 21:00:00,1481922000,2016-12-16 21:00:00
29430,2016,12,17,12,10,0,1,1,0,0,0,7,2.0,2016-12-17 12:00:00,1481976000,2016-12-17 12:00:00
29430,2016,12,17,18,7,7,0,0,0,2,0,7,2.0,2016-12-17 18:00:00,1481997600,2016-12-17 18:00:00
29430,2016,12,17,21,10,3,1,0,0,2,0,2,2.0,2016-12-17 21:00:00,1482008400,2016-12-17 21:00:00
29430,2016,12,18,0,3,0,1,0,0,0,0,1,2.0,2016-12-18 00:00:00,1482019200,2016-12-18 00:00:00
29430,2016,12,18,3,10,0,1,1,0,0,0,1,2.0,2016-12-18 03:00:00,1482030000,2016-12-18 03:00:00
29430,2016,12,18,6,10,0,3,0,0,0,0,1,2.0,2016-12-18 06:00:00,1482040800,2016-12-18 06:00:00
29430,2016,12,18,9,10,0,1,0,0,0,0,2,2.0,2016-12-18 09:00:00,1482051600,2016-12-18 09:00:00
29430,2016,12,18,12,10,0,1,0,0,0,0,2,2.0,2016-12-18 12:00:00,1482062400,2016-12-18 12:00:00
29430,2016,12,18,15,10,0,1,0,0,0,0,2,2.0,2016-12-18 15:00:00,1482073200,2016-12-18 15:00:00
29430,2016,12,18,18,10,0,1,1,0,0,0,2,2.0,2016-12-18 18:00:00,1482084000,2016-12-18 18:00:00
29430,2016,12,18,21,10,0,1,0,0,0,0,2,2.0,2016-12-18 21:00:00,1482094800,2016-12-18 21:00:00
29430,2016,12,19,0,10,0,1,2,0,0,0,7,71.0,2016-12-19 00:00:00,1482105600,2016-12-19 00:00:00
29430,2016,12,19,6,10,0,1,0,0,0,0,7,2.0,2016-12-19 06:00:00,1482127200,2016-12-19 06:00:00
29430,2016,12,21,12,2,2,0,0,0,2,0,8,36.0,2016-12-21 12:00:00,1482321600,2016-12-21 12:00:00
29430,2016,12,21,15,3,0,1,0,0,0,0,3,2.0,2016-12-21 15:00:00,1482332400,2016-12-21 15:00:00
29430,2016,12,21,18,0,0,0,0,0,0,0,3,2.0,2016-12-21 18:00:00,1482343200,2016-12-21 18:00:00
29430,2016,12,21,21,0,0,0,0,0,0,0,0,2.0,2016-12-21 21:00:00,1482354000,2016-12-21 21:00:00
29430,2016,12,22,0,0,0,0,0,0,0,0,0,2.0,2016-12-22 00:00:00,1482364800,2016-12-22 00:00:00
29430,2016,12,22,3,4,0,1,0,0,0,0,0,2.0,2016-12-22 03:00:00,1482375600,2016-12-22 03:00:00
29430,2016,12,22,6,10,0,1,0,0,0,0,1,2.0,2016-12-22 06:00:00,1482386400,2016-12-22 06:00:00
